Instrument,sample_id,reference_session,p_up,beta,primary_group,active_membership,model_row_available,price_gate_pass,price_history_gate_pass,quote_history_gate_pass,liquidity_gate_pass,spread_gate_pass,risk_gate_pass,model_gate_pass,execution_close_pass,execution_quote_pass,source_entry_trade_eligible,pretrade_eligible,pretrade_reason_codes,execution_reason_codes,rank,formation_session
VRT.N,,,,,data_center_power_cooling,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-03-04
ETN.N,25363ec29c2d58809e7bc482,2022-03-03,0.5395016178788564,1.0919926905106747,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,39.0,2022-03-04
TT.N,0bb49354b63e3e292c6864ff,2022-03-03,0.5549841542766742,0.8785922658691028,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,34.0,2022-03-04
JCI.N,9fa10c5f4e2fb65b4835e068,2022-03-03,0.6057467039255818,1.0817446153916075,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,20.0,2022-03-04
CARR.N,b74123eaa9ffe54041dac1f1,2022-03-03,0.5432518719088902,1.0521206697288423,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,38.0,2022-03-04
TSLA.OQ,c11bfe9e1d1041727e274518,2022-03-03,0.6069607522759969,1.8962145766063327,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,19.0,2022-03-04
TER.OQ,fe8242a0e101c0065bd4a1de,2022-03-03,0.5757393391980978,1.8495070082068363,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,29.0,2022-03-04
ROK.N,7c5fe8b095907323fb4bf5c4,2022-03-03,0.5307721982257576,1.033407700002373,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,40.0,2022-03-04
HON.OQ,a696f4508eacf29dadb3204a,2022-03-03,0.5530740634449335,0.9575381604351496,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,35.0,2022-03-04
ISRG.OQ,b2ae10619e542587bba6d5c6,2022-03-03,0.5245956128944954,1.4770644261640469,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,41.0,2022-03-04
ZBRA.OQ,ae649e0376f8adb98933e205,2022-03-03,0.5735994748375186,1.5027961037931945,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,30.0,2022-03-04
TRMB.OQ,bec796b3ca71634fd046a7e3,2022-03-03,0.5840817924071049,1.5002591715723612,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,25.0,2022-03-04
APTV.N,db06f8d5c8ae0babe2ca56e9,2022-03-03,0.7086798659054421,1.4066896361752088,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,1.0,2022-03-04
NVDA.OQ,5db0bce292280a3a82c8c7e3,2022-04-01,0.6269719714938929,2.660839748887874,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,5.0,2022-04-04
AMD.OQ,7a7c23d099f1c326b1c1996b,2022-04-01,0.6056443797805718,2.389440720464988,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,7.0,2022-04-04
AVGO.OQ,01f9214c01214fd87b47b08d,2022-04-01,0.5896158013541078,1.4400247781905833,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,8.0,2022-04-04
INTC.OQ,7b1be1ae3c8a67d51861d1f9,2022-04-01,0.6679392329501613,1.071292165584057,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,1.0,2022-04-04
MRVL.OQ,,,,,gpu_accelerator,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-04-04
QCOM.OQ,1618aacc6561df33744585b3,2022-04-01,0.6602239524048035,1.8505006518118876,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,2.0,2022-04-04
TXN.OQ,72f0e597e157f2e2acc8b681,2022-04-01,0.5716653477671246,1.200028644161169,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,13.0,2022-04-04
ADI.OQ,367c290f9e3add7030dd9959,2022-04-01,0.5080699451630997,1.507393481255407,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,28.0,2022-04-04
NXPI.OQ,a3e138fe863d76cf1a9e21d7,2022-04-01,0.5489434513031601,1.8178074732393472,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,19.0,2022-04-04
ON.OQ,,,,,ai_semiconductor,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-04-04
MPWR.OQ,5def43c30b701a297dfdc66a,2022-04-01,0.5612761012033813,2.068851641144449,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,16.0,2022-04-04
MU.OQ,452a51a085cdd04f4b3b5507,2022-04-01,0.5717601079886122,1.7748958190415804,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,12.0,2022-04-04
WDC.OQ,49357423032930e8c1e18087,2022-04-01,0.5759219658704678,1.3282866608498265,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,11.0,2022-04-04
STX.OQ,adbf37c3ccbd0028bd4cf59e,2022-04-01,0.5236042314889784,1.1373365821519064,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,26.0,2022-04-04
SNDK.OQ,,,,,memory_hbm_storage,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-04-04
NTAP.OQ,17c6a689fd8f398bde8db49f,2022-04-01,0.5715976951918574,0.9764619129166396,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,14.0,2022-04-04
HPE.N,4e22a1d2b9e3ad0d41024c92,2022-04-01,0.6594987342907936,0.8457011442233752,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,3.0,2022-04-04
DELL.N,872cf02846ee2b7d1130ad1f,2022-04-01,0.6435611622266431,0.8780399880446864,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,4.0,2022-04-04
ANET.N,63d9ea5af97b31bd46823722,2022-04-01,0.5572333124405238,1.613926299814291,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,17.0,2022-04-04
CSCO.OQ,7176f36deb4380b071086c7f,2022-04-01,0.5818015359843611,0.7740249326777068,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,10.0,2022-04-04
JNPR.N^G25,e29a0467a6802b677225b8da,2022-04-01,0.5888802521045405,0.9590208431649342,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,9.0,2022-04-04
CIEN.N,,,,,server_network,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-04-04
MSFT.OQ,a78b8a5cbba468c2d9cfe3de,2022-04-01,0.5347841953213028,1.2713584593683571,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,23.0,2022-04-04
AMZN.OQ,76fa73154362b2f576d184ee,2022-04-01,0.5364101431941283,1.4106090530405595,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,21.0,2022-04-04
GOOG.OQ,45b2b7386865c70ec2ca1119,2022-04-01,0.5533707561012087,1.29153229893043,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,18.0,2022-04-04
META.OQ,4d2256cb61c2fcd5311586c6,2022-04-01,0.40748090947643145,1.9737525714749,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,42.0,2022-04-04
ORCL.N,b020624e9833af30c104b388,2022-04-01,0.6074536688567064,1.0112693779516404,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,6.0,2022-04-04
IBM.N,aec1b39bef95c90bfc91024f,2022-04-01,0.5702470762785474,0.3461784727805816,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,15.0,2022-04-04
NOW.N,ac105e89197e9e3a70035545,2022-04-01,0.546936756539211,2.075178017863485,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,20.0,2022-04-04
PLTR.OQ,,,,,cloud_software,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-04-04
SNPS.OQ,2dfccc2391507e3a760f724d,2022-04-01,0.4458655939185247,1.850017837345612,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,36.0,2022-04-04
CDNS.OQ,b7e541f737f1d34d574fae6a,2022-04-01,0.4787082362751418,1.7696633463305222,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,31.0,2022-04-04
EQIX.OQ,369b7e312d8d5cc21c1ee4b6,2022-04-01,0.3663647258553361,0.7701999599516282,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,43.0,2022-04-04
DLR.N,16ef73e4504dd16eef30d80e,2022-04-01,0.4244003601997888,0.6819424849803952,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,41.0,2022-04-04
AMT.N,2fdab1cc0866a4a76d0aa72e,2022-04-01,0.4356723385000884,0.6926593154947458,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,38.0,2022-04-04
IRM.N,96912106481641650dae0d43,2022-04-01,0.5052336373837599,0.8500137752019236,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,29.0,2022-04-04
VRT.N,,,,,data_center_power_cooling,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-04-04
ETN.N,a2df9e178a6d4093e2d72a9b,2022-04-01,0.5352199697918463,1.0402981681968684,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,22.0,2022-04-04
TT.N,02c03f24200a903acd872de4,2022-04-01,0.45844912619071587,0.9653735315735402,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,32.0,2022-04-04
JCI.N,27632388c136709a2d598d0b,2022-04-01,0.48912127482959833,1.1154152662964902,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,30.0,2022-04-04
CARR.N,f525eab6ebe39ba7e4260a07,2022-04-01,0.5267934879712814,1.1154535081809616,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,24.0,2022-04-04
TSLA.OQ,0930b2dcc56c713c11056942,2022-04-01,0.45752350896343547,1.9814009510759896,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,33.0,2022-04-04
TER.OQ,d3a6631ed720c4456f3fb437,2022-04-01,0.5238934883603266,1.8988422472126385,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,25.0,2022-04-04
ROK.N,94ef2c192f4370ad85b29b0f,2022-04-01,0.44434193579390113,0.9273813059349808,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,37.0,2022-04-04
HON.OQ,9955ccc3c6f2aeb30018e9d7,2022-04-01,0.5092498909351693,0.9086135199029528,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,27.0,2022-04-04
ISRG.OQ,cce25c63f129ceedb9558d38,2022-04-01,0.4330616345041803,1.5100835933964196,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,39.0,2022-04-04
ZBRA.OQ,549999ea20addd592dadd3ef,2022-04-01,0.45308863964908014,1.553704113903048,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,34.0,2022-04-04
TRMB.OQ,77a6a67d90683f3b03d7ebb0,2022-04-01,0.45248548218001516,1.5619489215137763,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,35.0,2022-04-04
APTV.N,6ab358cd94820cbcc0b4b0e6,2022-04-01,0.4292609882266256,1.5765829064827592,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,40.0,2022-04-04
NVDA.OQ,9de6b5e76fee3ce8920f364d,2022-05-03,0.5909499966363287,2.577370658201169,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,16.0,2022-05-04
AMD.OQ,ba3cd8034bf37133722c85b0,2022-05-03,0.48297192335586325,2.3025278772039104,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,40.0,2022-05-04
AVGO.OQ,cc7e94ffd293119884de1de5,2022-05-03,0.5838723061304072,1.391698406548768,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,17.0,2022-05-04
INTC.OQ,9df270294c17ac8195a29034,2022-05-03,0.605240107980053,1.139028534647898,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,11.0,2022-05-04
MRVL.OQ,,,,,gpu_accelerator,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-05-04
QCOM.OQ,fcdfed112cc7cb489acc9c23,2022-05-03,0.5112853415901151,1.8756356443090367,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,33.0,2022-05-04
TXN.OQ,64cf41d18a8b44845a7e1ae5,2022-05-03,0.6052465124177617,1.1273103091933456,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,10.0,2022-05-04
ADI.OQ,56b292a89063001a7f0ed676,2022-05-03,0.5274352829298493,1.434979802864275,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,30.0,2022-05-04
NXPI.OQ,cbd60124277a53bbd642bca2,2022-05-03,0.5057465903091679,1.6498148692970107,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,36.0,2022-05-04
ON.OQ,,,,,ai_semiconductor,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-05-04
MPWR.OQ,075ab9a705deb260f7dc84aa,2022-05-03,0.21501636618683423,2.0724512563092405,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,42.0,2022-05-04
MU.OQ,aa1eafc5873f45516b833a7c,2022-05-03,0.5072828674745737,1.6987930897581764,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,35.0,2022-05-04
WDC.OQ,a6c2a59bddf950524c829484,2022-05-03,0.16426340281299376,1.2292812537286968,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,43.0,2022-05-04
STX.OQ,4bebb7c749ebe6d795a9abde,2022-05-03,0.49092982335301966,1.0787631863520268,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,38.0,2022-05-04
SNDK.OQ,,,,,memory_hbm_storage,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-05-04
NTAP.OQ,df5bdc529bf282a4070a6057,2022-05-03,0.5919309298893409,0.9246405941610264,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,15.0,2022-05-04
HPE.N,a8642492be5a3fb7f196b2c0,2022-05-03,0.5554256318545676,0.8716581222213612,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,27.0,2022-05-04
DELL.N,e52c3d519013043eddb1d5fc,2022-05-03,0.5171840274930577,0.8649459764395704,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,31.0,2022-05-04
ANET.N,21587b9468387d536810c5ee,2022-05-03,0.6804981166535291,1.6287423789932698,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,2.0,2022-05-04
CSCO.OQ,aa006768df008306a0947e72,2022-05-03,0.6321160867178766,0.8110541312981533,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,5.0,2022-05-04
JNPR.N^G25,863032e497875c36a7499cad,2022-05-03,0.6279357730410464,1.0220585356382772,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,6.0,2022-05-04
CIEN.N,,,,,server_network,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-05-04
MSFT.OQ,fe000efd425ff5920c190f03,2022-05-03,0.5700072358142672,1.30118907083602,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,21.0,2022-05-04
AMZN.OQ,6a04b025e09a1ba2ac9e5464,2022-05-03,0.6629882822342651,1.6333244509386615,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,3.0,2022-05-04
GOOG.OQ,c00ab8fa7574424c10a35b1e,2022-05-03,0.5758114079458934,1.3279224027032877,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,20.0,2022-05-04
META.OQ,c863179463448626ad4c7b20,2022-05-03,0.41879610927315714,1.9916784459219727,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,41.0,2022-05-04
ORCL.N,a861e295baa40159e9fc1ae8,2022-05-03,0.649987632635509,1.048290914640855,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,4.0,2022-05-04
IBM.N,3740a0c6995040e660d1c364,2022-05-03,0.6054644007803517,0.399892822629828,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,8.0,2022-05-04
NOW.N,a04db7426d8668814a72b789,2022-05-03,0.5168974140890643,2.02653612915701,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,32.0,2022-05-04
PLTR.OQ,,,,,cloud_software,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-05-04
SNPS.OQ,d13f3b42d11eebb873e101a3,2022-05-03,0.509568146880635,1.7584048208712606,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,34.0,2022-05-04
CDNS.OQ,3d6a52ca3d1e546f4b29dcf2,2022-05-03,0.5497990550032118,1.633484812233006,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,29.0,2022-05-04
EQIX.OQ,b841dfe1421f94572de47d25,2022-05-03,0.5039729232319121,0.8610925853346547,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,37.0,2022-05-04
DLR.N,151045eee46580d80aac754c,2022-05-03,0.5927924462728007,0.6873023408997985,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,14.0,2022-05-04
AMT.N,28000945a8acc64dd24d2f68,2022-05-03,0.5949998775497205,0.6539321384157762,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,12.0,2022-05-04
IRM.N,8267502045c774dca0acea6d,2022-05-03,0.5684616106520644,0.7911277279355905,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,22.0,2022-05-04
VRT.N,,,,,data_center_power_cooling,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-05-04
ETN.N,b55c6f7156c0d279a2e813c4,2022-05-03,0.5679541082332366,0.9487194937064318,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,23.0,2022-05-04
TT.N,7abc3fe8a4aef94cdae15dc4,2022-05-03,0.6053939467735413,0.9288788624120748,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,9.0,2022-05-04
JCI.N,d70ba356577832ccaa7fd67a,2022-05-03,0.55601330410125,1.048323284564416,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,26.0,2022-05-04
CARR.N,bb3f9bdfb7eaab5338427209,2022-05-03,0.6223728737031883,1.0236793846058068,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,7.0,2022-05-04
TSLA.OQ,c612df18b356c229e0809654,2022-05-03,0.5941845890399737,1.863429700520796,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,13.0,2022-05-04
TER.OQ,e026336deff8eb1355d4f8cb,2022-05-03,0.5828092711397083,1.7882924466491352,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,18.0,2022-05-04
ROK.N,30ed0ed42efc0a61f4a9eca3,2022-05-03,0.8170973853140857,0.9085076541360072,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,1.0,2022-05-04
HON.OQ,8c6b84c5df9625912b88db3e,2022-05-03,0.553653746319403,0.778779280219484,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,28.0,2022-05-04
ISRG.OQ,c2a8b690d3618bc07f7eeeb9,2022-05-03,0.5653487975605894,1.5901690401138726,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,24.0,2022-05-04
